id,text,label,source_dataset,text_hash,agreement,agreement_config,split
phrasebank_sentences_75agree_16,"Lifetree was founded in 2000 , and its revenues have risen on an average by 40 % with margins in late 30s .",positive,financial_phrasebank,aa76c6388c45bfe055fe0f3cecb5ea5cb1a3b1dc0fd8a0c138b58a2c2972d8b4,0.75,sentences_75agree,train
phrasebank_sentences_66agree_762,"Nevertheless , Fitch notes that the business fundamentals of the three banks currently remain sound .",positive,financial_phrasebank,a2d39c98e986a0e3c817f8548d6bf4327dbcc426da1dff7ffe0d9b7e8c182f1b,0.66,sentences_66agree,train
phrasebank_sentences_allagree_2100,"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .",neutral,financial_phrasebank,aa44b4e070c7e111871f7e3e86bfa11bcbee7246fb72de28b7325493e832d7a5,1.0,sentences_allagree,train
phrasebank_sentences_75agree_967,The shipyard hopes the regional government in Andalusia can offer its some form of financial support .,neutral,financial_phrasebank,6bbfca7e284d05ec02aa07967894167393d4973162d16addf832d43c7de1d716,0.75,sentences_75agree,train
phrasebank_sentences_66agree_1558,It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .,neutral,financial_phrasebank,3a5ed3d04ced5502d286c94fd985e33a45f0f9f588a65cade81173ca57eee608,0.66,sentences_66agree,train
phrasebank_sentences_75agree_2514,"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",neutral,financial_phrasebank,af36e97beba822bf198ad8f7bd8c754e0bc86f2e0aa01d44bf6c6ab850c5c26b,0.75,sentences_75agree,train
phrasebank_sentences_50agree_1854,"Kemira Coatings is the leading supplier of paints in Northern and Eastern Europe , providing consumers and professionals with branded products in approx .",positive,financial_phrasebank,a31adc4c121a0dbd96568d8d092fcf503c0da642f6b37f17a5b6b16ad0412c5c,0.5,sentences_50agree,train
phrasebank_sentences_75agree_973,The trucks feature an Eco Drive system - a fuel measuring tool which stores data particular to individual drivers .,neutral,financial_phrasebank,a315e192db778022bf9eb29f2206895330a91f27f07e749ef6af1460b7fedaa0,0.75,sentences_75agree,train
phrasebank_sentences_66agree_3390,The result before taxes was a loss of 25.0 million euros .,neutral,financial_phrasebank,d99558e36c8251b97ff9a525f119cd36d05f43b98012c7b7b4acb5132a57e0e3,0.66,sentences_66agree,train
phrasebank_sentences_allagree_2189,Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,negative,financial_phrasebank,4811a5e31a9ba2ad636b878cda1871461d32b73d0e06948b2dda14b9a325a460,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1960,The adjustments concern staff in both the Specialty Papers and the Fiber Composites segments .,neutral,financial_phrasebank,d5baa9e0d6ccf459ffdd10fbebfff17bd7438d5ce041b7e5a7ddbc4223e66d7b,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1287,Export accounts for about one tenth of the company 's annual turnover of one billion kroons .,neutral,financial_phrasebank,f8307628476468c6c548c019d279976f7d8b7ef48b781c3cca5906e1ae55fe5d,0.75,sentences_75agree,train
phrasebank_sentences_allagree_578,"Of these shares 14,747,084 are held by the Company and the number of outstanding shares and voting rights attached to the shares amounts thus to 161,256,847 .",neutral,financial_phrasebank,44ecf96cffa94b70af67abdf04898667f15ad20102929d28cb7b8faeee239408,1.0,sentences_allagree,train
phrasebank_sentences_75agree_536,Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,financial_phrasebank,e629d22ef2c3142c7added2ed4b35fe098af76baf7ebe53fbc478a08bc95ede3,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2384,"This will be done domestically and in neighboring markets , both organically and through acquisitions .",neutral,financial_phrasebank,64e06c68edba469f2c328231c0a90ac6bc29138ec9750c1afa9735dc77e884b7,0.75,sentences_75agree,train
phrasebank_sentences_75agree_630,Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .,positive,financial_phrasebank,93fbca33f1a7488edec7594aeb0661fac592db2f5927f7ec5164fa73613875f9,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1537,"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .",neutral,financial_phrasebank,50be4f3201d93b8b6bbc73944c1de7c866f49f19c2799b3e25f0de54fb4dee46,0.75,sentences_75agree,train
phrasebank_sentences_75agree_655,Validating our fgVoIP client through Symbian Signed represents a significant step forward in accomplishing this goal .,positive,financial_phrasebank,86e5f148146c130d2ea07fa1ffb058fe3250a4f5fb0090ab50ad435a4f002155,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1488,This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,positive,financial_phrasebank,3bca0211cee5bf13813c89d2f7aa16c9a27a64aece6c69294927d75bd9f1a5f8,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1296,"In the second quarter of 2009 , net sales through operator business partners represented 47 % of the Group 's total net sales .",neutral,financial_phrasebank,7aefef71caf0fc1e938588be62e5b946f0e0286503b588e164379067a10f9fb2,0.75,sentences_75agree,train
phrasebank_sentences_66agree_1873,The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .,positive,financial_phrasebank,d1e7e304ead271e54939430726ec6103b89116de5f3ed0a12e001773350ac26e,0.66,sentences_66agree,train
phrasebank_sentences_66agree_3253,"Technopolis has Finnish operations in Oulu , Vantaa , Espoo , Lappeenranta , Jyvaskyla and Tampere and is also preparing to expand its operations to Russia .",neutral,financial_phrasebank,0cd8d376adce019f2bf699d9d2c107596e8686efaf6b23fc2a94b04b643d8557,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1996,"HK Ruokatalo produces many turkey products , such as cold cuts .",neutral,financial_phrasebank,8a65c4d4c48f18992f60aec4556f54ffce417e71a7edb3ddfb78a66c50a47b32,1.0,sentences_allagree,train
phrasebank_sentences_allagree_413,`` The trend in the sports and leisure markets was favorable in the first months of the year .,positive,financial_phrasebank,8a0e3a8e214afadf948e8da0a7755d7f6fcc9166712de0753f1515d472ab8470,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1512,The size of a cider bottle will remain unchanged .,neutral,financial_phrasebank,de82fb560fa5816de8607176064dea1b13ca767470ac62b964c4830e35609c56,1.0,sentences_allagree,train
phrasebank_sentences_66agree_3753,"Juhani J+ñrvi , Corporate Executive Vice President of Kesko , says the Russian food retail sector is fragmented .",neutral,financial_phrasebank,741fec42c4911ab4ae6d6a495cb873e88aa59b3e741081133e9009e10dde5089,0.66,sentences_66agree,train
phrasebank_sentences_75agree_960,"The Russian government will contribute 20 % of the necessary funds , he said .",neutral,financial_phrasebank,defeb5d32fa1a8a5f40ca7a59154f03eda1910277b53be62e93b191559c633ea,0.75,sentences_75agree,train
phrasebank_sentences_allagree_728,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",negative,financial_phrasebank,7e8609cbaa275e897233e62c8f91f519aa995c2134fee66894232617785a19b0,1.0,sentences_allagree,train
phrasebank_sentences_50agree_579,Patrizia adds the acquisition to a portfolio already worth EUR3bn .,neutral,financial_phrasebank,2aff8590bd24d663136bc41408738944fe5a0c56e1c99f4f3e63bc1de3d682d9,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1604,"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .",neutral,financial_phrasebank,e0abee58a5708ebf8c1d0988ab41e4376156b4164b5df9bde1017e1a54b60a76,1.0,sentences_allagree,train
phrasebank_sentences_50agree_1316,Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,positive,financial_phrasebank,e5fb3bdc64063402ed38c7ba7c0728a6dcf1e9a976585c391c389ee3643382b6,0.5,sentences_50agree,train
phrasebank_sentences_75agree_2741,The new shares entitle their holders to dividends for fiscal 2006 .,neutral,financial_phrasebank,879c059cdc3fe47849d9343a194e7ab927b41fe476f126b4b88144e1d62785ad,0.75,sentences_75agree,train
phrasebank_sentences_66agree_2562,"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",neutral,financial_phrasebank,e93ffba89b476ea844c0086189689b8458043d96a484294147c7b8e242da549a,0.66,sentences_66agree,train
phrasebank_sentences_75agree_1869,"ALEXANDRIA , Va. , Oct. 23 -- Hans-Otto Scheck of Espoo , Finland , has developed a method of identifying remote radio units in a communication system .",neutral,financial_phrasebank,6927724b3deb7e4ee8397e9c32409b4e27821feba631a96ef76a981f0464bae4,0.75,sentences_75agree,train
phrasebank_sentences_allagree_786,The total amount of subscription prices was recorded in the fund for invested non-restricted equity .,neutral,financial_phrasebank,0e576ad7b5af41a49dc0d4f6dd35a402003f820804f60a9d6e084e3ef83c9cad,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1269,Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .,negative,financial_phrasebank,38f13e619a984425e9615d1f9dacc580d4205cb706eb6b3066d2d69ce6132524,0.75,sentences_75agree,train
phrasebank_sentences_75agree_3161,"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",positive,financial_phrasebank,acf48b058637f81b63882c4b926b7fa40f1cec88a58c036faf4dacd5ca23f172,0.75,sentences_75agree,train
phrasebank_sentences_75agree_357,"- BEIJING XFN-ASIA - Hong Kong-listed Standard Chartered Bank said it has signed a China mobile phone dealer financing agreement with Nokia , making it the first foreign bank to offer financing to the country 's small and medium enterprise -LR",positive,financial_phrasebank,adad9f06f7f240bc924c2cc9a60ca7549e08d34eedd116deb88bef61290288a9,0.75,sentences_75agree,train
phrasebank_sentences_allagree_874,"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",positive,financial_phrasebank,5c446fd596dfcee8ce2133bc844dbc4257f190c85bd344a24dcb1fc1f980986c,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1423,The company expects sales revenue of RMB8 .0 billion in 2009 .,neutral,financial_phrasebank,fd0a43bdd0ca6bbb45efa0291fe63f455b77f5431afe5a8a2ccc1558389bd5d6,0.75,sentences_75agree,train
phrasebank_sentences_allagree_694,"The company said that currently the French distribution unit Ragot is located in Loudeac , Normandy , the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .",neutral,financial_phrasebank,b0e0a1aea27f43939b702456e26127deb5091e495453aa6829198ae7b8c716a7,1.0,sentences_allagree,train
phrasebank_sentences_66agree_3614,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative,financial_phrasebank,7d98e267afe6defbf6091e9d4ad3fb55269bf7869927e3d58cc0850293cdadd7,0.66,sentences_66agree,train
phrasebank_sentences_75agree_2818,"Under the agreement Benefon 's forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications .",neutral,financial_phrasebank,9bd5f52a1c48ea9a840189b420b78439182e67c21f501f3caa0884a51ed09d72,0.75,sentences_75agree,train
phrasebank_sentences_50agree_1568,Nokian Tyres ' tyres are considered genuine winter tyres in Russia .,neutral,financial_phrasebank,e6144708b9a5a32651311f99def0fce9a9a31a30ff826a911db1b8e311cb2757,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1951,Less than ten people will face pension agreements .,neutral,financial_phrasebank,f16547a6716172b8b1970011f9d875d4b274dcd7b81457437939fb0767b3ac83,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2702,The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,neutral,financial_phrasebank,3e99cb1c70d681801f090dd86582794f2c51a38ac28906221f496b8c0c330103,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1271,It inspects the companys strategic strengths and weaknesses .,neutral,financial_phrasebank,2b584d36377bfc12ac30eaf7b1e8ba8ecda20ceb2fcea09e62acc8cd1a3090a9,0.75,sentences_75agree,train
phrasebank_sentences_75agree_3071,"The employer , together with health personnel , supports quitting and pays part of the cost of nicotine treatments .",neutral,financial_phrasebank,be2f64150ba2ea88a5a70534044d49e6f58198b803b10e95de0e598be8ad2fe9,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1308,Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,neutral,financial_phrasebank,1987734914e16085baeeb74fed5db21f1feb71ad4f9cd06c0e308dd64d1fa030,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2949,The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,neutral,financial_phrasebank,720468363a0a895205db9e722cf080a9401c6516677fdd48bd23d4b32457673f,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1692,"Telecom has a foreign investment limit of 74 % , but it appears that mobile VAS does not , which means that Tecnomen can pick up as much as 96.6 % .",neutral,financial_phrasebank,7d0c99b6aded48633054f914d7a261315f527c5dd6e907d679fe2303cde69281,0.75,sentences_75agree,train
phrasebank_sentences_allagree_881,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,positive,financial_phrasebank,3f7cd0f99d554b26acdf01366d6af9e3e6aa47fb4f0b848ef79c6daae1405c8f,1.0,sentences_allagree,train
phrasebank_sentences_75agree_3194,"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .",neutral,financial_phrasebank,dc0ccb18e599c2c82b04bd95e8d1c3a669862c2c4943949d71276d6fb6075f11,0.75,sentences_75agree,train
phrasebank_sentences_75agree_118,According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,positive,financial_phrasebank,50784b7da8b653b60f7384984825a9898426eff18b70a5acc87ee871ab69060a,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1521,"The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port .",neutral,financial_phrasebank,256229301b32b14d403f0413483aa6a42f227ba231a1ccd004d6df5100082acd,1.0,sentences_allagree,train
phrasebank_sentences_allagree_805,"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .",positive,financial_phrasebank,5ebe8d90ccfb4e9ab6b53e2e4160f62d5b44562bed5bad4dda23e91a20af2c7f,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1941,Electricity consumption grows with higher frequencies .,neutral,financial_phrasebank,888456ecadaf83e63c6dc1d51121ab40b73b60189c241204fcbe4236e1845bad,0.75,sentences_75agree,train
phrasebank_sentences_allagree_2109,"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative,financial_phrasebank,4c769750ecb121997835de1b68f108dd57b709a27033a69b507b37bcd45dba34,1.0,sentences_allagree,train
phrasebank_sentences_allagree_734,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur .",positive,financial_phrasebank,1f7e3ea9d4b14c131874b16d72bd8a455412021bf7e182b0289beef0de4b5fc8,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2254,"The major part of the deliveries include different AC and CXE amplifier solutions and products by DINH Telecom , a company acquired by Teleste last spring .",neutral,financial_phrasebank,da3c354ee4dc4fd8f35ab35bd02b91249e94dfc0469947562179990ecb6d6580,0.75,sentences_75agree,train
phrasebank_sentences_66agree_825,"Finnish P+Âyry has been awarded an engineering contract by CFR , the national railway company of Romania .",positive,financial_phrasebank,53be63953f0e04aaca36c00c9639ef5877c6126de4a7c0ca34240c646d91955a,0.66,sentences_66agree,train
phrasebank_sentences_66agree_997,"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",negative,financial_phrasebank,610962220affccb5ada7136a872af36de6f3d853d3334bcaee01a73b0791900c,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1965,"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .",neutral,financial_phrasebank,3b8ccefaff86bbf77579fa48894302cc6bd07e614ae78203789d29389494397b,1.0,sentences_allagree,train
phrasebank_sentences_50agree_459,TietoEnator signed an agreement to acquire Indian research and development ( R&D ) services provider and turnkey software solutions developer Fortuna Technologies Pvt. Ltd. for 21 mln euro ( $ 30.3 mln ) in September 2007 .,neutral,financial_phrasebank,e176dd7459013200da1f5eca17ae3b7cb8de21e3a5922313a02dfb60ac970cfe,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1609,Cargotec 's business areas also include the container handling solutions business area Kalmar and the marine cargo handling and offshore load handling solutions business area MacGREGOR .,neutral,financial_phrasebank,8054807732ac390cc72d1c9bc52a000cb76e8dc018e85cb59205fccd7b0d4c00,1.0,sentences_allagree,train
phrasebank_sentences_75agree_280,HELSINKI AFX - Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site .,positive,financial_phrasebank,755b67ff3ced6f1f682bef677c6e35d61d25601eeac4877c91299db0bd3e5629,0.75,sentences_75agree,train
phrasebank_sentences_75agree_707,The third order awarded to Outokumpu Technology is by Shalkiya Zinc of Kazakhstan for the Shalkiya zinc-lead project in Kazakhstan .,positive,financial_phrasebank,9785c2c8688c420c00062192d8e5a19fbc456d8420d6627339ed5d69e030c2b7,0.75,sentences_75agree,train
phrasebank_sentences_allagree_604,The business section also includes Ahlstrom 's sustainability report .,neutral,financial_phrasebank,8c31cad65c4240723e8cfb13232ecbd566235c888bfd62fb6bc5e3a46c7bfe96,1.0,sentences_allagree,train
phrasebank_sentences_50agree_2924,"Glaston , headquartered in Tampere , Finland , is a growing , international glass technology company .",positive,financial_phrasebank,b9f45b4f14526a274a24a787b35194189313e1dabad6fa256059b8fc5d33f0b9,0.5,sentences_50agree,train
phrasebank_sentences_66agree_512,"`` Our extensive co-operation will also bolster SysOpen Digia 's position in the domestic operator market , '' Kallioranta adds .",positive,financial_phrasebank,dbc844b281f0669ecb97d44f58ceef735d758bcc6bdfe1ae14b97cfba91ad74e,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1449,The identity of the buyer is not yet known .,neutral,financial_phrasebank,c06f583eb39feb7b51c556efcd3c47bed44b1cdf54f35212249c33ff593fb90b,1.0,sentences_allagree,train
phrasebank_sentences_allagree_98,"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,financial_phrasebank,8dbd74dd27c199e81612149729bb7e45cab2a14fc90c63e3c61706deeadd94af,1.0,sentences_allagree,train
phrasebank_sentences_allagree_808,The company moved to an operating profit of EUR10 .9 m versus an operating loss of EUR15 .3 m. It also turned to EPS of EUR0 .08 versus loss per share of EUR0 .04 .,positive,financial_phrasebank,c6c86b718e82ba27f325946593942a1139b469fd040bfbecec9fa09d2cbdbfb5,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1335,"Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA .",neutral,financial_phrasebank,1ec63725422ef0b46d4a1bff62caf4d7f7862b69808521a98b6b1b71a7cc20df,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1579,The company continued the development of a fully human antibody in its VAP-1 antibody program .,neutral,financial_phrasebank,21a9eeda2c283d552f230161d7075fb544dc38c167a931e09f6d70da543127e3,1.0,sentences_allagree,train
phrasebank_sentences_allagree_416,"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",positive,financial_phrasebank,cfc7c91a524e7932994ea7826f91005cfcb4d1d3da02ccf5fecca0c816e553a9,1.0,sentences_allagree,train
phrasebank_sentences_66agree_294,YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .,positive,financial_phrasebank,d6d59cbde5814c66b35e1547d92e822ca058fc7ecdb404b6b91bac45052a5dc4,0.66,sentences_66agree,train
phrasebank_sentences_75agree_447,It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,financial_phrasebank,f6e3af07c32c4726de27213b654b26b38d0d691e83e135acba626252172b403b,0.75,sentences_75agree,train
phrasebank_sentences_allagree_309,"We succeeded in increasing our market share of sold apartment '' , comments Mr Kari Kauniskangas , Head of YIT International Construction Services .",positive,financial_phrasebank,591351586d8e348399197061fab653f98cd63ede900af24f15416ccc85a6ddbf,1.0,sentences_allagree,train
phrasebank_sentences_75agree_915,"The company designs , manufactures and markets high-quality clothing , interior decoration textiles , bags and other accessories .",neutral,financial_phrasebank,f05c59dc6d6aa9baf40308bf2c98c0147ffe36493bf8255e360d070b11108a8b,0.75,sentences_75agree,train
phrasebank_sentences_allagree_171,"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,financial_phrasebank,c00187e682e490ef94d0bbd762d7abacd5ec1d831b1e072585169cf2928c6642,1.0,sentences_allagree,train
phrasebank_sentences_allagree_333,"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",positive,financial_phrasebank,0cb95d677cb6802acf80d7f32abb15be03490c9a51e4e22e6cbddab6afc4871a,1.0,sentences_allagree,train
phrasebank_sentences_allagree_100,"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .",positive,financial_phrasebank,a7dbdfbf7f6c5144a307896ba4ffe6d084ce682345c34fa96baf01a1fdb0896f,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1972,"F-Secure reported that : - The first half of 2008 has seen a growing number of targeted malware attacks on individuals , companies , and organizations .",neutral,financial_phrasebank,e12902df4646982329e3c7f7f50ad6fd28a40a2138ca64bde345a24465c19dbf,0.75,sentences_75agree,train
phrasebank_sentences_75agree_2452,"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .",neutral,financial_phrasebank,ff6fa101305f3c4686f56f932353985e8283aa59442c0be122e649d71067204c,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1163,"Altogether CapMan employs approximately 150 people in Helsinki , Stockholm , Copenhagen , Oslo , Moscow and Luxembourg .",neutral,financial_phrasebank,244c4d788396309b5f91945e312650b9585be3d80ce5c739d911f7f12c804dca,1.0,sentences_allagree,train
phrasebank_sentences_75agree_3190,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,neutral,financial_phrasebank,7e8aaf64281c225977965388eb04dfde6f48061e8ffe3781bc7438621e70b100,0.75,sentences_75agree,train
phrasebank_sentences_50agree_2699,"Under the changes envisaged , HK Ruokatalo would reduce its number of industrial places of business in Finland from eight to six .",neutral,financial_phrasebank,6f9b69ab01730167f2cb835ac75c77e2831163ddd932580c7e2fa90c6cf38355,0.5,sentences_50agree,train
phrasebank_sentences_75agree_639,"The broker has initiated both Palfinger AG and Konecranes OYJ with ` buy ' recommendations , with 51 and 42 eur price targets respectively .",positive,financial_phrasebank,d607253b4b2528ae135ed9f9c4abc9685e397befdae1fc0b70fbe3f64ee43d57,0.75,sentences_75agree,train
phrasebank_sentences_75agree_674,Deliveries have started and the network will be ready for a launch soon .,positive,financial_phrasebank,30bf3d309695308e985e68707df1cf247635cb58b36d487d171d70fe5dfc00ff,0.75,sentences_75agree,train
phrasebank_sentences_75agree_1988,Implementation of the project will be carried out by the Finnish company YIT in association with the investment fund Evli Property Investment Russia ( EPI ) .,neutral,financial_phrasebank,e98da451c24c523ff8b68039dac23fa8055821683d1bc3e4d17f5fc7540c85f9,0.75,sentences_75agree,train
phrasebank_sentences_66agree_4002,"- Among other Finnish shares traded in the US , Stora Enso closed 0.33 pct lower at 12.11 eur , UPM-Kymmene was up 0.28 pct at 18.10 eur , and Metso was down 0.13 pct at 31.06 eur .",neutral,financial_phrasebank,a358bbe82ea426abbe8366e845d70e484a48d1935d4a8036e2302b4f8b6562d2,0.66,sentences_66agree,train
phrasebank_sentences_50agree_4158,Finnish Nordic Aluminium is starting employer-employee negotiations in Finland that concern all staff groups .,neutral,financial_phrasebank,59eca40560cc890cf3ade85d56d78712f4281d08770931d4ac6d6ea1d7cefd87,0.5,sentences_50agree,train
phrasebank_sentences_allagree_1979,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .",neutral,financial_phrasebank,1ed2dba313c318a600ca767b11b57d2b4dbb96b8430815c0e68b53a560a58102,1.0,sentences_allagree,train
phrasebank_sentences_66agree_547,"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",neutral,financial_phrasebank,e192d92480ec1d82debde984268a9d9014eabe20e3624f1758991e4b2a08ea8f,0.66,sentences_66agree,train
phrasebank_sentences_allagree_1635,"FL Group 's private equity division manages all operating companies , including Icelandair Group , FL Travel Group , Bluebird and Sterling .",neutral,financial_phrasebank,098bab3e08a8c8381ab5a64279210a171e50bc71800e113587e12db708bc8d30,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1566,"When the product is manufactured in Finland , it is also packed in the country .",neutral,financial_phrasebank,f66a85f83e8c6b081c2b269d264e91983501d2380e4290fe0794958e31af0b50,1.0,sentences_allagree,train
phrasebank_sentences_75agree_1298,International operations accounted for over 80 % of net sales .,neutral,financial_phrasebank,7e88a0376672eefd2310576b7a05e2bc7c1f604b2e601f488bf7025ce81df207,0.75,sentences_75agree,train
phrasebank_sentences_75agree_571,"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",positive,financial_phrasebank,111350d8187c39b2f025e1817ac892ce75fcd4c7fb3f0f395f9e01ad1a09fdbb,0.75,sentences_75agree,train
phrasebank_sentences_allagree_1130,` Nordic infrastructure construction is one of our strategic growth areas .,neutral,financial_phrasebank,39f63e5a8300dbe46a45c79200f3b3cf1dd9ad83415d3de6e21e2b2f7f060fa0,1.0,sentences_allagree,train
phrasebank_sentences_allagree_1212,"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",neutral,financial_phrasebank,5330514656016c054275dc815f891e24c00f61f1051eebe5c045a241c76aa7f4,1.0,sentences_allagree,train
phrasebank_sentences_75agree_2829,"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",neutral,financial_phrasebank,81d97fb5fa5dd1877ab102c84bbb861d798eb625d2e2b891cb683aa338fd345f,0.75,sentences_75agree,train
phrasebank_sentences_66agree_43,"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of Biohit Oyj , a Finnish public company which develops , manufactures and markets liquid handling products and diagnostic test systems .",positive,financial_phrasebank,24675905d04456d46fd1c03a0f799b0d72036ff105d272183ce33462f87434d7,0.66,sentences_66agree,train
phrasebank_sentences_50agree_4046,Raisio 's malting capacity was in full use in 2008 .,positive,financial_phrasebank,e3d25791a52592ce1475de797930ef1cdb7cb56533a41400f6a21c2bbcb14824,0.5,sentences_50agree,train
phrasebank_sentences_50agree_1493,A realignment of interests in the sector is clearly under way .,positive,financial_phrasebank,d14e243325db7dbdd673bda3947b8ed7c46c4b6d3eb2c896b511fc500c1596fa,0.5,sentences_50agree,train
phrasebank_sentences_66agree_2989,YIT Kausta will build commercial and residential highrises in Virsuliskes area .,neutral,financial_phrasebank,072512b0064d7331e2904824e3beca48cfaa49c34a0a0000f99bad0c1dae9e96,0.66,sentences_66agree,train
phrasebank_sentences_50agree_4323,"Information system supplier Sentera -- up 24.51 pct -- was the next most heavily traded share after SysOpen Digia , a software house , acquired 77.4 pct of the company this morning for just under 33 mln eur .",neutral,financial_phrasebank,a6f464d86c67650398c1a5a2956ad45a3cece0f886911013f275bb4273886368,0.5,sentences_50agree,train
